variant_id,variant_name,id,difficulty,question,gold_sql,generated_sql,ex,elapsed_s,error,session_id,agent_result_source,gold_row_count,predicted_row_count,gold_rows_sample,predicted_rows_sample,comparison_details,critical_rule,flags,prompt_tokens,completion_tokens,total_tokens,total_cost_usd
V12,no_semantic_repair_guidance,GT007,easy,Quantos registros de internação em UTI existem?,"SELECT COUNT(*) AS total_uti FROM internacoes WHERE ""VAL_UTI"" > 0;",,False,127.73,,ablation_20260509T011519_9624afdc_V12_GT007,results,0,0,[],[],{},,"{""disable_semantic_repair_guidance"": true}",1359,186,1545,0.000239
V12,no_semantic_repair_guidance,GT008,easy,Quantos casos de VDRL positivo foram registrados?,"SELECT COUNT(*) AS total_vdrl FROM internacoes WHERE ""IND_VDRL"" = true;",,False,127.85,,ablation_20260509T011519_9624afdc_V12_GT008,results,0,0,[],[],{},,"{""disable_semantic_repair_guidance"": true}",2466,176,2642,0.000322
V12,no_semantic_repair_guidance,GT009,easy,Quantas especialidades médicas estão cadastradas?,SELECT COUNT(*) AS total_especialidades FROM especialidade;,SELECT COUNT(*) AS total_especialidades FROM especialidade;,True,78.05,,ablation_20260509T011519_9624afdc_V12_GT009,results,1,1,[[33]],[[33]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_semantic_repair_guidance"": true}",7903,194,8097,0.000985
V12,no_semantic_repair_guidance,GT010,easy,Quantos casos obstétricos foram registrados?,"SELECT COUNT(*) AS total_obstetricos FROM internacoes WHERE ""ESPEC"" = 2;","SELECT COUNT(*) AS total FROM internacoes WHERE ""ESPEC"" = 2;",True,110.82,,ablation_20260509T011519_9624afdc_V12_GT010,results,1,1,[[2879421]],[[2879421]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_semantic_repair_guidance"": true}",21208,264,21472,0.003032
V12,no_semantic_repair_guidance,GT011,medium,Quantos pacientes têm vínculo previdenciário informado?,"SELECT COUNT(*) AS total_vincprev FROM internacoes WHERE ""VINCPREV"" IS NOT NULL AND ""VINCPREV"" != 0;","SELECT COUNT(*) FROM internacoes WHERE ""VINCPREV"" IS NOT NULL AND ""VINCPREV"" != 0;",True,132.58,,ablation_20260509T011519_9624afdc_V12_GT011,results,1,1,[[7473]],[[7473]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_semantic_repair_guidance"": true}",19129,104,19233,0.00154
V12,no_semantic_repair_guidance,GT012,medium,Quantos pacientes têm nível de instrução informado?,"SELECT COUNT(*) AS total_instrucao FROM internacoes WHERE ""INSTRU"" IS NOT NULL AND ""INSTRU"" != 0;","SELECT COUNT(*) FROM internacoes WHERE ""INSTRU"" IS NOT NULL AND ""INSTRU"" != 0;",True,169.24,,ablation_20260509T011519_9624afdc_V12_GT012,results,1,1,[[103553]],[[103553]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_semantic_repair_guidance"": true}",20343,220,20563,0.00279
V12,no_semantic_repair_guidance,GT013,easy,Quantos pacientes do sexo masculino foram internados?,"SELECT COUNT(*) AS homens FROM internacoes WHERE ""SEXO"" = 1;","SELECT COUNT(*) AS total FROM internacoes WHERE ""SEXO"" = 1;",True,95.34,,ablation_20260509T011519_9624afdc_V12_GT013,results,1,1,[[7683323]],[[7683323]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_semantic_repair_guidance"": true}",11484,243,11727,0.0011
V12,no_semantic_repair_guidance,GT014,medium,Quantas internações por meningite ocasionaram em morte?,"SELECT COUNT(*) FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE c.""CD_DESCRICAO"" ILIKE '%meningite%' AND i.""MORTE"" = true;","SELECT COUNT(*) AS total FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE i.""MORTE"" = true AND c.""CD_DESCRICAO"" ILIKE '%meningite%';",True,94.97,,ablation_20260509T011519_9624afdc_V12_GT014,results,1,1,[[226]],[[226]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_semantic_repair_guidance"": true}",14138,347,14485,0.002175
V12,no_semantic_repair_guidance,GT015,easy,Qual a descrição do código CID A15?,"SELECT ""CD_DESCRICAO"" FROM cid WHERE ""CID"" = 'A15';","SELECT ""CD_DESCRICAO"" FROM cid WHERE ""CID"" = 'A15';",True,152.98,,ablation_20260509T011519_9624afdc_V12_GT015,results,1,1,"[[""Tuberc respirat c/conf bacteriol e histolog""]]","[[""Tuberc respirat c/conf bacteriol e histolog""]]","{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_semantic_repair_guidance"": true}",6106,20,6126,0.000621
V12,no_semantic_repair_guidance,GT017,easy,Qual o tempo médio de permanência hospitalar?,"SELECT AVG(""DIAS_PERM"") AS tempo_medio_permanencia FROM internacoes;","SELECT AVG(""DIAS_PERM"") AS tempo_medio_permanencia FROM internacoes;",True,130.81,,ablation_20260509T011519_9624afdc_V12_GT017,results,1,1,[[5.345298270072402]],[[5.345298270072402]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_semantic_repair_guidance"": true}",21111,320,21431,0.003051
V12,no_semantic_repair_guidance,GT018,medium,Quantos habitantes tem o município que tem a maior população segundo dados do IBGE?,"SELECT mu.nome AS municipio_maior_populacao, s.valor AS total_habitantes FROM socioeconomico s JOIN municipios mu ON s.codigo_6d = mu.codigo_6d WHERE s.metrica = 'populacao_total' ORDER BY s.valor DESC LIMIT 1;","SELECT mu.""nome"", s.""valor"" AS populacao_total FROM socioeconomico s JOIN municipios mu ON s.""codigo_6d"" = mu.""codigo_6d"" WHERE s.""metrica"" = 'populacao_total' ORDER BY s.""valor"" DESC LIMIT 1;",False,131.21,,ablation_20260509T011519_9624afdc_V12_GT018,results,0,0,[],[],{},,"{""disable_semantic_repair_guidance"": true}",8142,209,8351,0.001107
V12,no_semantic_repair_guidance,GT019,medium,Quais os cinco municípios com mais internações obstétricas registradas?,"SELECT mu.nome, COUNT(*) AS total_internacoes FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE i.""ESPEC"" = 2 GROUP BY mu.nome ORDER BY total_internacoes DESC LIMIT 5;","SELECT mu.nome AS municipio, COUNT(*) AS total_internacoes FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE i.""ESPEC"" = 2 GROUP BY mu.nome ORDER BY total_internacoes DESC LIMIT 5;",True,110.37,,ablation_20260509T011519_9624afdc_V12_GT019,results,5,5,"[[""SÃ£o LuÃ­s"", 222673], [""Porto Alegre"", 166478], [""Imperatriz"", 60366], [""Pelotas"", 56523], [""Canoas"", 56065]]","[[""SÃ£o LuÃ­s"", 222673], [""Porto Alegre"", 166478], [""Imperatriz"", 60366], [""Pelotas"", 56523], [""Canoas"", 56065]]","{""gt_size"": 5, ""pred_size"": 5, ""normalized_match"": true}",,"{""disable_semantic_repair_guidance"": true}",12077,374,12451,0.001652
V12,no_semantic_repair_guidance,GT021,hard,Quais são os 5 procedimentos mais realizados?,"SELECT p.""NOME_PROC"" AS procedimento, COUNT(*) AS total FROM atendimentos a JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" GROUP BY p.""NOME_PROC"" ORDER BY total DESC LIMIT 5;",,False,153.86,,ablation_20260509T011519_9624afdc_V12_GT021,results,0,0,[],[],{},,"{""disable_semantic_repair_guidance"": true}",1191,5,1196,0.000105
V12,no_semantic_repair_guidance,GT022,easy,Quantos hospitais registraram pelo menos uma morte?,"SELECT COUNT(DISTINCT ""CNES"") AS hospitais_com_mortes FROM internacoes WHERE ""MORTE"" = true;","SELECT COUNT(DISTINCT i.""CNES"") AS total_hospitais FROM internacoes i WHERE i.""MORTE"" = true;",True,165.3,,ablation_20260509T011519_9624afdc_V12_GT022,results,1,1,[[610]],[[610]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_semantic_repair_guidance"": true}",13730,305,14035,0.001849
V12,no_semantic_repair_guidance,GT023,medium,Quantas internações de UTI resultaram em óbito?,"SELECT COUNT(*) AS uti_com_obito FROM internacoes WHERE ""VAL_UTI"" > 0 AND ""MORTE"" = true;","SELECT COUNT(*) AS total FROM internacoes WHERE ""VAL_UTI"" > 0 AND ""MORTE"" = true;",True,103.23,,ablation_20260509T011519_9624afdc_V12_GT023,results,1,1,[[265410]],[[265410]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_semantic_repair_guidance"": true}",12452,302,12754,0.001655
V12,no_semantic_repair_guidance,GT024,medium,Quais hospitais têm mais de 1000 internações registradas?,"SELECT h.""CNES"", COUNT(i.""N_AIH"") AS total_internacoes FROM hospital h JOIN internacoes i ON h.""CNES"" = i.""CNES"" GROUP BY h.""CNES"" HAVING COUNT(i.""N_AIH"") > 1000 ORDER BY total_internacoes DESC;","SELECT i.""CNES"", COUNT(*) AS total_internacoes FROM internacoes i GROUP BY i.""CNES"" HAVING COUNT(*) > 1000 ORDER BY total_internacoes DESC;",True,90.24,,ablation_20260509T011519_9624afdc_V12_GT024,results,615,615,"[[2237571, 584036], [2237601, 520527], [2237253, 364465], [2246988, 362948], [2693801, 230113]]","[[2237571, 584036], [2237601, 520527], [2237253, 364465], [2246988, 362948], [2693801, 230113]]","{""gt_size"": 615, ""pred_size"": 615, ""normalized_match"": true}",,"{""disable_semantic_repair_guidance"": true}",14208,521,14729,0.00206
V12,no_semantic_repair_guidance,GT025,medium,Quantas internações com VDRL positivo resultaram em morte?,"SELECT COUNT(*) AS vdrl_positivo_obito FROM internacoes WHERE ""IND_VDRL"" = true AND ""MORTE"" = true;",,False,26.82,,ablation_20260509T011519_9624afdc_V12_GT025,results,0,0,[],[],{},,"{""disable_semantic_repair_guidance"": true}",0,0,0,0.0
V12,no_semantic_repair_guidance,GT026,medium,Qual o valor médio das internações que resultaram em óbito?,"SELECT AVG(""VAL_TOT"") AS valor_medio_obitos FROM internacoes WHERE ""MORTE"" = true AND ""VAL_TOT"" IS NOT NULL;","SELECT ROUND(AVG(""VAL_TOT""), 2) AS valor_medio_internacoes FROM internacoes WHERE ""MORTE"" = true;",True,175.96,,ablation_20260509T011519_9624afdc_V12_GT026,results,1,1,[[9371.975095547688]],[[9371.98]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_semantic_repair_guidance"": true}",21124,347,21471,0.0033
V12,no_semantic_repair_guidance,GT027,medium,Quantas internações obstétricas foram registradas em UTI?,"SELECT COUNT(*) AS obstetricos_uti FROM internacoes WHERE ""ESPEC"" = 2 AND ""VAL_UTI"" > 0;","SELECT COUNT(*) AS total FROM internacoes WHERE ""ESPEC"" = 2 AND ""VAL_UTI"" > 0;",True,88.98,,ablation_20260509T011519_9624afdc_V12_GT027,results,1,1,[[4476]],[[4476]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_semantic_repair_guidance"": true}",12302,272,12574,0.001231
V12,no_semantic_repair_guidance,GT028,hard,Quais sao os 10 municípios com mais de 100 internações com a maior taxa de mortalidade?,"SELECT mu.nome AS municipio, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d GROUP BY mu.nome HAVING COUNT(*) > 100 ORDER BY taxa_mortalidade DESC LIMIT 10;","WITH municipio_mortalidade AS ( SELECT mu.""nome"" AS municipio, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" GROUP BY mu.""nome"" HAVING COUNT(*) > 100 ) SELECT municipio, total_internacoes, total_mortes, taxa_mortalidade FROM municipio_mortalidade ORDER BY taxa_mortalidade DESC LIMIT 10;",True,97.34,,ablation_20260509T011519_9624afdc_V12_GT028,results,10,10,"[[""SÃ£o Bernardo do Campo"", 163, 16, 9.82], [""Rondon do ParÃ¡"", 847, 67, 7.91], [""Santo AntÃ´nio das MissÃµes"", 9197, 708, 7.7], [""Morro Redondo"", 5394, 401, 7.43], [""Pinheiro Machado"", 11204, 833, 7.43]]","[[""SÃ£o Bernardo do Campo"", 163, 16, 9.82], [""Rondon do ParÃ¡"", 847, 67, 7.91], [""Santo AntÃ´nio das MissÃµes"", 9197, 708, 7.7], [""Pinheiro Machado"", 11204, 833, 7.43], [""Morro Redondo"", 5394, 401, 7.43]]","{""gt_size"": 10, ""pred_size"": 10, ""normalized_match"": true}",,"{""disable_semantic_repair_guidance"": true}",14015,869,14884,0.00224
V12,no_semantic_repair_guidance,GT029,medium,Qual é o valor médio de UTI para homens?,"SELECT AVG(""VAL_UTI"") AS valor_medio_uti_homens FROM internacoes WHERE ""SEXO"" = 1 AND ""VAL_UTI"" > 0;",,False,141.55,,ablation_20260509T011519_9624afdc_V12_GT029,results,0,0,[],[],{},,"{""disable_semantic_repair_guidance"": true}",0,0,0,0.0
V12,no_semantic_repair_guidance,GT030,easy,Quantas mulheres foram internadas?,"SELECT COUNT(*) AS total_mulheres FROM internacoes WHERE ""SEXO"" = 3;","SELECT COUNT(*) AS total FROM internacoes WHERE ""SEXO"" = 3;",True,167.2,,ablation_20260509T011519_9624afdc_V12_GT030,results,1,1,[[10759761]],[[10759761]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_semantic_repair_guidance"": true}",10443,79,10522,0.001307
V12,no_semantic_repair_guidance,GT031,easy,Qual a latitude e longitude de Porto Alegre?,"SELECT latitude, longitude FROM municipios WHERE nome = 'Porto Alegre';","SELECT ""latitude"", ""longitude"" FROM municipios WHERE ""nome"" = 'Porto Alegre';",True,115.08,,ablation_20260509T011519_9624afdc_V12_GT031,results,1,1,"[[-30.03179931640625, -51.20650100708008]]","[[-30.03179931640625, -51.20650100708008]]","{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_semantic_repair_guidance"": true}",8035,237,8272,0.001031
V12,no_semantic_repair_guidance,GT032,easy,Quantos municípios estão no estado do RS?,SELECT COUNT(*) AS municipios_rs FROM municipios WHERE estado = 'RS';,"SELECT COUNT(*) FROM municipios WHERE ""estado"" = 'RS';",True,130.76,,ablation_20260509T011519_9624afdc_V12_GT032,results,1,1,[[497]],[[497]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_semantic_repair_guidance"": true}",19885,81,19966,0.003031
V12,no_semantic_repair_guidance,GT033,easy,Qual a idade média dos pacientes internados?,"SELECT AVG(""IDADE"") AS idade_media FROM internacoes WHERE ""IDADE"" IS NOT NULL;","SELECT AVG(""IDADE"") AS media_idade FROM internacoes;",True,118.27,,ablation_20260509T011519_9624afdc_V12_GT033,results,1,1,[[40.59221386184653]],[[40.59221386184653]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_semantic_repair_guidance"": true}",12330,288,12618,0.001869
V12,no_semantic_repair_guidance,GT034,easy,Quantas internações duraram mais de 30 dias?,"SELECT COUNT(*) FROM internacoes WHERE ""DIAS_PERM"" > 30;",,False,26.68,,ablation_20260509T011519_9624afdc_V12_GT034,results,0,0,[],[],{},,"{""disable_semantic_repair_guidance"": true}",0,0,0,0.0
V12,no_semantic_repair_guidance,GT035,medium,Qual o diagnóstico mais comum nas internações?,"SELECT c.""CD_DESCRICAO"" AS diagnostico, COUNT(*) AS total FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" WHERE i.""DIAG_PRINC"" IS NOT NULL GROUP BY c.""CD_DESCRICAO"" ORDER BY total DESC LIMIT 1;","SELECT c.""CD_DESCRICAO"" AS diagnostico, COUNT(*) AS total FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" WHERE i.""DIAG_PRINC"" IS NOT NULL GROUP BY c.""CD_DESCRICAO"" ORDER BY total DESC LIMIT 1;",True,132.14,,ablation_20260509T011519_9624afdc_V12_GT035,results,1,1,"[[""Parto espontaneo cefalico"", 982066]]","[[""Parto espontaneo cefalico"", 982066]]","{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_semantic_repair_guidance"": true}",11554,78,11632,0.001473
V12,no_semantic_repair_guidance,GT036,medium,Quantas internações ocorreram em 2015?,"SELECT COUNT(*) AS internacoes_2015 FROM internacoes WHERE EXTRACT(YEAR FROM ""DT_INTER"") = 2015;",,False,27.06,,ablation_20260509T011519_9624afdc_V12_GT036,results,0,0,[],[],{},,"{""disable_semantic_repair_guidance"": true}",0,0,0,0.0
V12,no_semantic_repair_guidance,GT037,medium,Quantos pacientes nasceram antes de 1950?,"SELECT COUNT(*) AS nascidos_antes_1950 FROM internacoes WHERE EXTRACT(YEAR FROM ""NASC"") < 1950;","SELECT COUNT(*) FROM internacoes WHERE EXTRACT(YEAR FROM ""NASC"") < 1950;",True,138.46,,ablation_20260509T011519_9624afdc_V12_GT037,results,1,1,[[3591686]],[[3591686]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_semantic_repair_guidance"": true}",20234,186,20420,0.002753
V12,no_semantic_repair_guidance,GT038,medium,Qual município teve o maior número de internações masculinas em 2020?,"SELECT mu.nome, COUNT(i.""N_AIH"") AS total_internacoes FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE EXTRACT(YEAR FROM i.""DT_INTER"") = 2020 AND i.""SEXO"" = 1 GROUP BY mu.nome ORDER BY total_internacoes DESC LIMIT 1;","SELECT mu.""nome"" AS municipio, COUNT(*) AS total FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" WHERE i.""SEXO"" = 1 AND EXTRACT(YEAR FROM i.""DT_INTER"") = 2020 GROUP BY mu.""nome"" ORDER BY total DESC LIMIT 1;",True,74.74,,ablation_20260509T011519_9624afdc_V12_GT038,results,1,1,"[[""Porto Alegre"", 37981]]","[[""Porto Alegre"", 37981]]","{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_semantic_repair_guidance"": true}",12372,270,12642,0.001711
V12,no_semantic_repair_guidance,GT039,medium,Quais são as três causas de morte mais frequentes entre mulheres?,"SELECT c.""CD_DESCRICAO"", COUNT(*) AS total_mortes FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE i.""SEXO"" = 3 AND i.""MORTE"" = true AND i.""CID_MORTE"" IS NOT NULL GROUP BY c.""CD_DESCRICAO"" ORDER BY total_mortes DESC LIMIT 3;",,False,130.19,,ablation_20260509T011519_9624afdc_V12_GT039,results,0,0,[],[],{},,"{""disable_semantic_repair_guidance"": true}",2512,239,2751,0.000357
V12,no_semantic_repair_guidance,GT040,easy,Qual a taxa de mortalidade infantil média no Brasil?,SELECT AVG(valor) AS taxa_media_mortalidade_infantil FROM socioeconomico WHERE metrica = 'mortalidade_infantil_1ano';,"SELECT AVG(s.""valor"") AS taxa_mortalidade_infantil_media FROM socioeconomico s WHERE s.""metrica"" = 'mortalidade_infantil_1ano';",True,71.87,,ablation_20260509T011519_9624afdc_V12_GT040,results,1,1,[[19.225648114901247]],[[19.225648114901247]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_semantic_repair_guidance"": true}",8281,367,8648,0.001146
V12,no_semantic_repair_guidance,GT041,medium,Quantos hospitais atenderam casos de UTI em 2020?,"SELECT COUNT(DISTINCT ""CNES"") FROM internacoes WHERE ""VAL_UTI"" > 0 AND EXTRACT(YEAR FROM ""DT_INTER"") = 2020;",,False,138.93,,ablation_20260509T011519_9624afdc_V12_GT041,results,0,0,[],[],{},,"{""disable_semantic_repair_guidance"": true}",2518,208,2726,0.000349
V12,no_semantic_repair_guidance,GT042,medium,Quantas internações de pacientes com mais de 70 anos ocorreram no inverno (junho a agosto)?,"SELECT COUNT(i.""N_AIH"") FROM internacoes i WHERE EXTRACT(MONTH FROM i.""DT_INTER"") BETWEEN 6 AND 8 AND i.""IDADE"" > 70;",,False,26.63,,ablation_20260509T011519_9624afdc_V12_GT042,results,0,0,[],[],{},,"{""disable_semantic_repair_guidance"": true}",0,0,0,0.0
V12,no_semantic_repair_guidance,GT043,medium,Quantas internações tiveram tanto diagnóstico principal quanto secundário?,"SELECT COUNT(*) AS com_ambos_diagnosticos FROM internacoes WHERE ""DIAG_PRINC"" IS NOT NULL AND ""DIAG_SECUN"" IS NOT NULL;","SELECT c.""CD_DESCRICAO"" AS diagnostico, COUNT(*) AS total FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" WHERE i.""DIAG_SECUN"" IS NOT NULL GROUP BY c.""CD_DESCRICAO"" ORDER BY total DESC LIMIT 1;",False,109.22,,ablation_20260509T011519_9624afdc_V12_GT043,results,1,1,[[18443084]],"[[""Parto espontaneo cefalico"", 982066]]","{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": false, ""missing_rows_count"": 1, ""extra_rows_count"": 1, ""missing_rows_sample"": [[18443084]], ""extra_rows_sample"": [[""parto espontaneo cefalico"", 982066]], ""overlap_ratio"": 0.0}",,"{""disable_semantic_repair_guidance"": true}",11722,449,12171,0.00125
V12,no_semantic_repair_guidance,GT044,hard,Qual o custo médio de UTI por faixa etária dos pacientes?,"SELECT CASE WHEN ""IDADE"" < 18 THEN 'Menor' WHEN ""IDADE"" < 60 THEN 'Adulto' ELSE 'Idoso' END AS faixa_etaria, AVG(""VAL_UTI"") AS custo_medio_uti FROM internacoes WHERE ""VAL_UTI"" > 0 GROUP BY CASE WHEN ""IDADE"" < 18 THEN 'Menor' WHEN ""IDADE"" < 60 THEN 'Adulto' ELSE 'Idoso' END;","SELECT faixa_etaria, ROUND(AVG(""VAL_UTI""), 2) AS custo_medio_uti, COUNT(*) AS total FROM ( SELECT CASE WHEN ""IDADE"" < 18 THEN 'Menor' WHEN ""IDADE"" < 60 THEN 'Adulto' ELSE 'Idoso' END AS faixa_etaria, ""VAL_UTI"", ROW_NUMBER() OVER (PARTITION BY CASE WHEN ""IDADE"" < 18 THEN 'Menor' WHEN ""IDADE"" < 60 THEN 'Adulto' ELSE 'Idoso' END ORDER BY ""VAL_UTI"" DESC) AS rn FROM internacoes WHERE ""VAL_UTI"" > 0 ) sub WHERE rn = 1 GROUP BY faixa_etaria ORDER BY faixa_etaria;",False,141.59,,ablation_20260509T011519_9624afdc_V12_GT044,results,3,3,"[[""Adulto"", 7775.146116752521], [""Menor"", 10630.27878110413], [""Idoso"", 7641.032968260778]]","[[""Adulto"", 416000.0, 1], [""Idoso"", 336000.0, 1], [""Menor"", 242232.4, 1]]","{""gt_size"": 3, ""pred_size"": 3, ""normalized_match"": false, ""missing_rows_count"": 3, ""extra_rows_count"": 3, ""missing_rows_sample"": [[""adulto"", 7775.15], [""menor"", 10630.28], [""idoso"", 7641.03]], ""extra_rows_sample"": [[""adulto"", 416000.0, 1], [""idoso"", 336000.0, 1], [""menor"", 242232.4, 1]], ""overlap_ratio"": 0.0}",,"{""disable_semantic_repair_guidance"": true}",21706,694,22400,0.003595
V12,no_semantic_repair_guidance,GT046,medium,Qual a evolução de internações para cada ano?,"SELECT EXTRACT(YEAR FROM ""DT_INTER"") AS ano, COUNT(*) AS total_internacoes FROM internacoes WHERE ""DT_INTER"" IS NOT NULL GROUP BY ano ORDER BY ano;","SELECT EXTRACT(YEAR FROM ""DT_INTER"") AS ano, COUNT(*) AS total FROM internacoes GROUP BY EXTRACT(YEAR FROM ""DT_INTER"") ORDER BY ano;",True,60.23,,ablation_20260509T011519_9624afdc_V12_GT046,results,16,16,"[[2008, 1044837], [2009, 1091494], [2010, 1117637], [2011, 1113593], [2012, 1110649]]","[[2008, 1044837], [2009, 1091494], [2010, 1117637], [2011, 1113593], [2012, 1110649]]","{""gt_size"": 16, ""pred_size"": 16, ""normalized_match"": true}",,"{""disable_semantic_repair_guidance"": true}",12651,567,13218,0.00147
V12,no_semantic_repair_guidance,GT047,medium,Quantas internações por doença respiratória ocorrem no inverno (junho a agosto)?,"SELECT COUNT(*) AS internacoes_respiratorias_inverno FROM internacoes WHERE ""DIAG_PRINC"" LIKE 'J%' AND EXTRACT(MONTH FROM ""DT_INTER"") IN (6, 7, 8);","SELECT c.""CD_DESCRICAO"" AS diagnostico, COUNT(*) AS total FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" WHERE c.""CID"" LIKE 'J%' AND EXTRACT(MONTH FROM ""DT_INTER"") IN (6, 7, 8) GROUP BY c.""CD_DESCRICAO"";",False,104.6,,ablation_20260509T011519_9624afdc_V12_GT047,results,1,250,[[708544]],"[[""Bronquite NE como aguda ou cronica"", 6465], [""Pneumonia dev Klebsiella pneumoniae"", 592], [""Outr form de pneumotorax espontaneo"", 994], [""Afecc resp NE dev prod quim gases fumac vap"", 6], [""Pneumonia dev parainfluenza"", 152]]","{""size_mismatch"": true, ""gt_size"": 1, ""pred_size"": 250, ""size_difference"": 249}",,"{""disable_semantic_repair_guidance"": true}",13615,226,13841,0.001477
V12,no_semantic_repair_guidance,GT048,medium,Quais são as 10 principais causas de morte (com descrição)?,"SELECT c.""CD_DESCRICAO"", COUNT(*) AS total_mortes FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE i.""MORTE"" = true GROUP BY c.""CD_DESCRICAO"" ORDER BY total_mortes DESC LIMIT 10;","SELECT c.""CD_DESCRICAO"" AS causa_morte, COUNT(*) AS total_mortes FROM internacoes i JOIN cid c ON i.""CID_MORTE"" = c.""CID"" WHERE i.""MORTE"" = true AND i.""CID_MORTE"" IS NOT NULL GROUP BY c.""CD_DESCRICAO"" ORDER BY total_mortes DESC LIMIT 10;",True,146.47,,ablation_20260509T011519_9624afdc_V12_GT048,results,10,10,"[[""Nao preenchido"", 488330], [""Insuf respirat aguda"", 24784], [""Septicemia NE"", 17904], [""Parada cardiaca NE"", 14187], [""Acid vasc cerebr NE como hemorrag isquemico"", 9539]]","[[""Nao preenchido"", 488330], [""Insuf respirat aguda"", 24784], [""Septicemia NE"", 17904], [""Parada cardiaca NE"", 14187], [""Acid vasc cerebr NE como hemorrag isquemico"", 9539]]","{""gt_size"": 10, ""pred_size"": 10, ""normalized_match"": true}",,"{""disable_semantic_repair_guidance"": true}",13006,414,13420,0.001806
