variant_id,variant_name,id,difficulty,question,gold_sql,generated_sql,ex,elapsed_s,error,session_id,agent_result_source,gold_row_count,predicted_row_count,gold_rows_sample,predicted_rows_sample,comparison_details,critical_rule,flags,prompt_tokens,completion_tokens,total_tokens,total_cost_usd
V11,no_semantic_contract_validator,GT083,hard,"Qual é a taxa de mortalidade por nível de instrução no estado do RS, considerando apenas grupos com mais de 1000 internações?","SELECT ins.""DESCRICAO"", COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN instrucao ins ON i.""INSTRU"" = ins.""INSTRU"" JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE mu.estado = 'RS' AND i.""INSTRU"" IS NOT NULL AND i.""INSTRU"" != 0 GROUP BY ins.""DESCRICAO"" HAVING COUNT(*) > 1000 ORDER BY taxa_mortalidade DESC;","SELECT mu.""estado"", ins.""DESCRICAO"" AS nivel_instrucao, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" JOIN instrucao ins ON i.""INSTRU"" = ins.""INSTRU"" WHERE mu.""estado"" = 'RS' AND i.""INSTRU"" IS NOT NULL AND i.""INSTRU"" != 0 GROUP BY mu.""estado"", ins.""DESCRICAO"" HAVING COUNT(*) > 1000 ORDER BY taxa_mortalidade DESC;",True,16.7,,ablation_20260510T045032_20b0adf9_V11_GT083,results,4,4,"[[""ALFABETIZADO"", 43330, 3, 0.01], [""1 GRAU COMPLETO"", 2701, 0, 0.0], [""1 GRAU INCOMPLETO"", 27817, 0, 0.0], [""NAO SABE LER/ESCREVER"", 2752, 0, 0.0]]","[[""RS"", ""ALFABETIZADO"", 43330, 3, 0.01], [""RS"", ""1 GRAU COMPLETO"", 2701, 0, 0.0], [""RS"", ""1 GRAU INCOMPLETO"", 27817, 0, 0.0], [""RS"", ""NAO SABE LER/ESCREVER"", 2752, 0, 0.0]]","{""gt_size"": 4, ""pred_size"": 4, ""normalized_match"": true, ""projected_match"": true, ""gt_col_count"": 4, ""pred_col_count"": 5, ""matching_column_indices"": [1, 2, 3, 4]}",,"{""disable_semantic_contract_validation"": true}",19744,1329,21073,0.003356
V11,no_semantic_contract_validator,GT084,hard,"Quais são os 3 procedimentos mais comuns entre internações que resultaram em óbito para cada faixa etária: menor de 18, 18 a 64, e 65 ou mais?","SELECT faixa_etaria, ""NOME_PROC"", total FROM (SELECT CASE WHEN i.""IDADE"" < 18 THEN 'Menor de 18' WHEN i.""IDADE"" BETWEEN 18 AND 64 THEN '18 a 64' ELSE '65 ou mais' END AS faixa_etaria, p.""NOME_PROC"", COUNT(*) AS total, ROW_NUMBER() OVER (PARTITION BY CASE WHEN i.""IDADE"" < 18 THEN 'Menor de 18' WHEN i.""IDADE"" BETWEEN 18 AND 64 THEN '18 a 64' ELSE '65 ou mais' END ORDER BY COUNT(*) DESC) AS rn FROM atendimentos a JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" JOIN internacoes i ON a.""N_AIH"" = i.""N_AIH"" WHERE i.""MORTE"" = true GROUP BY faixa_etaria, p.""NOME_PROC"") sub WHERE rn <= 3 ORDER BY faixa_etaria, rn;","SELECT faixa_etaria, procedimento, total_internacoes FROM ( SELECT CASE WHEN ""IDADE"" < 18 THEN 'Menor de 18' WHEN ""IDADE"" BETWEEN 18 AND 64 THEN '18 a 64' ELSE '65 ou mais' END AS faixa_etaria, p.""NOME_PROC"" AS procedimento, COUNT(*) AS total_internacoes, ROW_NUMBER() OVER (PARTITION BY CASE WHEN ""IDADE"" < 18 THEN 'Menor de 18' WHEN ""IDADE"" BETWEEN 18 AND 64 THEN '18 a 64' ELSE '65 ou mais' END ORDER BY COUNT(*) DESC) AS rn FROM internacoes i JOIN atendimentos a ON i.""N_AIH"" = a.""N_AIH"" JOIN procedimentos p ON a.""PROC_REA"" = p.""PROC_REA"" WHERE i.""MORTE"" = true GROUP BY faixa_etaria, p.""NOME_PROC"" ) sub WHERE rn <= 3 ORDER BY faixa_etaria, total_internacoes DESC;",True,16.62,,ablation_20260510T045032_20b0adf9_V11_GT084,results,9,9,"[[""18 a 64"", ""TRATAMENTO DE OUTRAS DOENCAS BACTERIANAS"", 62204], [""18 a 64"", ""TRATAMENTO CLINICO DE PACIENTE ONCOLOGICO"", 56124], [""18 a 64"", ""TRATAMENTO DE PNEUMONIAS OU INFLUENZA (GRIPE)"", 40252], [""65 ou mais"", ""TRATAMENTO DE OUTRAS DOENCAS BACTERIANAS"", 130348], [""65 ou mais"", ""TRATAMENTO DE PNEUMONIAS OU INFLUENZA (GRIPE)"", 130252]]","[[""18 a 64"", ""TRATAMENTO DE OUTRAS DOENCAS BACTERIANAS"", 62204], [""18 a 64"", ""TRATAMENTO CLINICO DE PACIENTE ONCOLOGICO"", 56124], [""18 a 64"", ""TRATAMENTO DE PNEUMONIAS OU INFLUENZA (GRIPE)"", 40252], [""65 ou mais"", ""TRATAMENTO DE OUTRAS DOENCAS BACTERIANAS"", 130348], [""65 ou mais"", ""TRATAMENTO DE PNEUMONIAS OU INFLUENZA (GRIPE)"", 130252]]","{""gt_size"": 9, ""pred_size"": 9, ""normalized_match"": true}",,"{""disable_semantic_contract_validation"": true}",17504,1091,18595,0.002723
V11,no_semantic_contract_validator,GT085,hard,Qual a taxa de mortalidade hospitalar por especialidade médica?,"SELECT e.""DESCRICAO"" AS especialidade, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" GROUP BY e.""DESCRICAO"" ORDER BY taxa_mortalidade DESC;","SELECT e.""DESCRICAO"" AS especialidade, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" GROUP BY e.""DESCRICAO"";",True,14.47,,ablation_20260510T045032_20b0adf9_V11_GT085,results,14,14,"[[""SEM INFORMACAO"", 32, 18, 56.25], [""CRONICOS"", 36316, 6302, 17.35], [""CLINICOS"", 7397419, 610224, 8.25], [""PNEUMOLOGIA SANITARIA"", 7040, 420, 5.97], [""CIRURGICO"", 5565170, 118002, 2.12]]","[[""PEDIATRICOS"", 1882716, 25943, 1.38], [""PSIQUIATRIA"", 468650, 1118, 0.24], [""REABILITACAO"", 36157, 19, 0.05], [""CLINICOS"", 7397419, 610224, 8.25], [""OBSTETRICOS"", 2879421, 790, 0.03]]","{""gt_size"": 14, ""pred_size"": 14, ""normalized_match"": true}",,"{""disable_semantic_contract_validation"": true}",16472,763,17235,0.002372
V11,no_semantic_contract_validator,GT086,hard,Quais são os 3 hospitais com maior custo médio de UTI por estado (MA e RS)?,"SELECT estado, ""CNES"", ROUND(custo_medio_uti, 2) AS custo_medio_uti FROM (SELECT mu.estado, h.""CNES"", AVG(i.""VAL_UTI"") AS custo_medio_uti, ROW_NUMBER() OVER (PARTITION BY mu.estado ORDER BY AVG(i.""VAL_UTI"") DESC) AS rn FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" JOIN municipios mu ON h.""MUNIC_MOV"" = mu.codigo_6d WHERE i.""VAL_UTI"" > 0 AND mu.estado IN ('MA', 'RS') GROUP BY mu.estado, h.""CNES"" HAVING COUNT(*) > 100) sub WHERE rn <= 3 ORDER BY estado, rn;","WITH custo_medio AS ( SELECT mu.estado, h.""CNES"", ROUND(AVG(i.""VAL_UTI""), 2) AS custo_medio_uti, ROW_NUMBER() OVER (PARTITION BY mu.estado ORDER BY AVG(i.""VAL_UTI"") DESC) AS rn FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" JOIN municipios mu ON h.""MUNIC_MOV"" = mu.""codigo_6d"" WHERE mu.estado IN ('MA', 'RS') AND i.""VAL_UTI"" > 0 GROUP BY mu.estado, h.""CNES"" HAVING COUNT(*) > 100 ) SELECT estado, ""CNES"", custo_medio_uti FROM custo_medio WHERE rn <= 3 ORDER BY estado, custo_medio_uti DESC;",True,16.7,,ablation_20260510T045032_20b0adf9_V11_GT086,results,6,6,"[[""MA"", 180637, 24313.73], [""MA"", 9161449, 21474.24], [""MA"", 2309475, 18314.13], [""RS"", 9563873, 37172.41], [""RS"", 9528792, 36522.11]]","[[""MA"", 180637, 24313.73], [""MA"", 9161449, 21474.24], [""MA"", 2309475, 18314.13], [""RS"", 9563873, 37172.41], [""RS"", 9528792, 36522.11]]","{""gt_size"": 6, ""pred_size"": 6, ""normalized_match"": true}",,"{""disable_semantic_contract_validation"": true}",20196,1257,21453,0.00338
V11,no_semantic_contract_validator,GT087,hard,Qual a evolução anual da taxa de mortalidade por estado (MA e RS)?,"SELECT mu.estado, EXTRACT(YEAR FROM i.""DT_INTER"") AS ano, COUNT(*) AS total_internacoes, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE mu.estado IN ('MA', 'RS') AND i.""DT_INTER"" IS NOT NULL GROUP BY mu.estado, ano ORDER BY mu.estado, ano;","SELECT mu.""estado"", EXTRACT(YEAR FROM i.""DT_INTER"") AS ano, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS taxa_mortalidade FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" WHERE mu.""estado"" IN ('MA', 'RS') GROUP BY mu.""estado"", EXTRACT(YEAR FROM i.""DT_INTER"") ORDER BY mu.""estado"", ano;",True,19.32,,ablation_20260510T045032_20b0adf9_V11_GT087,results,32,32,"[[""MA"", 2008, 323824, 3875, 1.2], [""MA"", 2009, 360495, 4588, 1.27], [""MA"", 2010, 393694, 5291, 1.34], [""MA"", 2011, 401782, 5967, 1.49], [""MA"", 2012, 385943, 6951, 1.8]]","[[""MA"", 2008, 1.2], [""MA"", 2009, 1.27], [""MA"", 2010, 1.34], [""MA"", 2011, 1.49], [""MA"", 2012, 1.8]]","{""gt_size"": 32, ""pred_size"": 32, ""normalized_match"": true, ""projected_match"": true, ""reverse_projected_match"": true, ""gt_col_count"": 5, ""pred_col_count"": 3, ""matching_column_indices"": [0, 1, 4]}",,"{""disable_semantic_contract_validation"": true}",17244,1019,18263,0.002641
V11,no_semantic_contract_validator,GT088,hard,Quais são os 5 municípios com maior percentual de internações em UTI (com mais de 5000 internações)?,"SELECT mu.nome AS municipio, ROUND(SUM(CASE WHEN i.""VAL_UTI"" > 0 THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS pct_uti FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d GROUP BY mu.nome HAVING COUNT(*) > 5000 ORDER BY pct_uti DESC LIMIT 5;","WITH total_internacoes AS ( SELECT mu.""nome"" AS municipio, COUNT(*) AS total FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" GROUP BY mu.""nome"" HAVING COUNT(*) > 5000 ), uti_internacoes AS ( SELECT mu.""nome"" AS municipio, SUM(CASE WHEN i.""VAL_UTI"" > 0 THEN 1 ELSE 0 END) AS total_uti FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" GROUP BY mu.""nome"" HAVING COUNT(*) > 5000 ) SELECT ti.""municipio"", ROUND(COALESCE(ui.total_uti, 0) * 100.0 / ti.total, 2) AS proporcao FROM total_internacoes ti LEFT JOIN uti_internacoes ui ON ti.""municipio"" = ui.""municipio"" ORDER BY proporcao DESC LIMIT 5;",True,17.51,,ablation_20260510T045032_20b0adf9_V11_GT088,results,5,5,"[[""BagÃ©"", 13.49], [""Cidreira"", 12.34], [""Barra do Ribeiro"", 12.22], [""RosÃ¡rio do Sul"", 12.17], [""SÃ£o Borja"", 12.15]]","[[""BagÃ©"", 13.49], [""Cidreira"", 12.34], [""Barra do Ribeiro"", 12.22], [""RosÃ¡rio do Sul"", 12.17], [""SÃ£o Borja"", 12.15]]","{""gt_size"": 5, ""pred_size"": 5, ""normalized_match"": true}",,"{""disable_semantic_contract_validation"": true}",18457,1388,19845,0.003045
V11,no_semantic_contract_validator,GT089,hard,Quais são os 10 hospitais com maior taxa de mortalidade obstétrica (com mais de 500 internações obstétricas)?,"SELECT h.""CNES"", COUNT(*) AS total_obstetricos, SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes, ROUND(SUM(CASE WHEN i.""MORTE"" = true THEN 1 ELSE 0 END) * 100.0 / COUNT(*), 2) AS pct_mortalidade FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" WHERE i.""ESPEC"" = 2 GROUP BY h.""CNES"" HAVING COUNT(*) > 500 ORDER BY pct_mortalidade DESC LIMIT 10;","WITH obstetricas AS ( SELECT ""CNES"", COUNT(*) AS total_internacoes, SUM(CASE WHEN ""MORTE"" = true THEN 1 ELSE 0 END) AS total_mortes FROM internacoes WHERE ""ESPEC"" = 2 GROUP BY ""CNES"" HAVING COUNT(*) > 500 ) SELECT o.""CNES"", o.total_internacoes, o.total_mortes, ROUND(o.total_mortes * 100.0 / o.total_internacoes, 2) AS taxa_mortalidade FROM obstetricas o ORDER BY taxa_mortalidade DESC LIMIT 10;",True,13.69,,ablation_20260510T045032_20b0adf9_V11_GT089,results,10,10,"[[2246872, 683, 4, 0.59], [2244314, 519, 3, 0.58], [2262010, 973, 5, 0.51], [2233355, 911, 3, 0.33], [3836061, 717, 2, 0.28]]","[[2246872, 683, 4, 0.59], [2244314, 519, 3, 0.58], [2262010, 973, 5, 0.51], [2233355, 911, 3, 0.33], [3836061, 717, 2, 0.28]]","{""gt_size"": 10, ""pred_size"": 10, ""normalized_match"": true}",,"{""disable_semantic_contract_validation"": true}",14990,977,15967,0.002345
V11,no_semantic_contract_validator,GT090,hard,Quais são os 10 diagnósticos com maior média de dias de internação (com mais de 10000 casos)?,"SELECT c.""CD_DESCRICAO"" AS diagnostico, COUNT(*) AS total_internacoes, ROUND(AVG(i.""DIAS_PERM""), 2) AS media_dias FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" GROUP BY c.""CD_DESCRICAO"" HAVING COUNT(*) > 10000 ORDER BY AVG(i.""DIAS_PERM"") DESC LIMIT 10;","SELECT c.""CD_DESCRICAO"" AS diagnostico, AVG(i.""DIAS_PERM"") AS media_dias_permanencia FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" GROUP BY c.""CD_DESCRICAO"" HAVING COUNT(*) > 10000 ORDER BY media_dias_permanencia DESC LIMIT 10;",True,13.96,,ablation_20260510T045032_20b0adf9_V11_GT090,results,10,10,"[[""Doenc p/HIV result em outr afeccoes espec"", 10026, 26.27], [""Transt psicotico"", 18210, 26.14], [""Esquizofrenia paranoide"", 56798, 24.22], [""Trans afet bip epis atual man c/sint psicot"", 19683, 20.66], [""Sindr da angustia respirat do recem-nascido"", 13250, 20.56]]","[[""Doenc p/HIV result em outr afeccoes espec"", 26.2672052663076], [""Transt psicotico"", 26.14277869302581], [""Esquizofrenia paranoide"", 24.22176837212578], [""Trans afet bip epis atual man c/sint psicot"", 20.658385408728343], [""Sindr da angustia respirat do recem-nascido"", 20.555924528301887]]","{""gt_size"": 10, ""pred_size"": 10, ""normalized_match"": true, ""projected_match"": true, ""reverse_projected_match"": true, ""gt_col_count"": 3, ""pred_col_count"": 2, ""matching_column_indices"": [0, 2]}",,"{""disable_semantic_contract_validation"": true}",16208,683,16891,0.002284
V11,no_semantic_contract_validator,GT091,hard,Quais são os 5 hospitais mais eficientes em custo por dia de internação (com mais de 1000 internações)?,"SELECT h.""CNES"", ROUND(SUM(i.""VAL_TOT"") / SUM(i.""DIAS_PERM""), 2) AS custo_por_dia FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" WHERE i.""DIAS_PERM"" > 0 AND i.""VAL_TOT"" IS NOT NULL GROUP BY h.""CNES"" HAVING COUNT(*) > 1000 ORDER BY custo_por_dia ASC LIMIT 5;","SELECT h.""CNES"", COUNT(*) AS total_internacoes, ROUND(SUM(i.""VAL_TOT"") / NULLIF(SUM(i.""DIAS_PERM""), 0), 2) AS custo_por_dia FROM internacoes i JOIN hospital h ON i.""CNES"" = h.""CNES"" GROUP BY h.""CNES"" HAVING COUNT(*) > 1000 ORDER BY custo_por_dia ASC LIMIT 5;",True,11.92,,ablation_20260510T045032_20b0adf9_V11_GT091,results,5,5,"[[2463776, 54.6], [2453614, 55.68], [2308088, 58.27], [2456710, 58.6], [2228718, 67.64]]","[[2463776, 2601, 54.6], [2453614, 4710, 55.68], [2308088, 12223, 58.27], [2456710, 5682, 58.6], [2228718, 1430, 67.64]]","{""gt_size"": 5, ""pred_size"": 5, ""normalized_match"": true, ""projected_match"": true, ""gt_col_count"": 2, ""pred_col_count"": 3, ""matching_column_indices"": [0, 2]}",,"{""disable_semantic_contract_validation"": true}",16041,770,16811,0.002407
V11,no_semantic_contract_validator,GT092,hard,Quais são as 5 combinações mais frequentes de diagnóstico e especialidade entre homens com mais de 60 anos?,"SELECT c.CD_DESCRICAO AS diagnostico, e.DESCRICAO AS especialidade, COUNT(*) AS total FROM internacoes i JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" WHERE i.""SEXO"" = 1 AND i.""IDADE"" > 60 GROUP BY c.CD_DESCRICAO, e.DESCRICAO ORDER BY total DESC LIMIT 5;","SELECT e.""DESCRICAO"" AS especialidade, c.""CD_DESCRICAO"" AS diagnostico, COUNT(*) AS total_internacoes FROM internacoes i JOIN especialidade e ON i.""ESPEC"" = e.""ESPEC"" JOIN cid c ON i.""DIAG_PRINC"" = c.""CID"" WHERE i.""SEXO"" = 1 AND i.""IDADE"" > 60 GROUP BY e.""DESCRICAO"", c.""CD_DESCRICAO"" ORDER BY total_internacoes DESC LIMIT 5;",True,14.2,,ablation_20260510T045032_20b0adf9_V11_GT092,results,5,5,"[[""Pneumonia NE"", ""CLINICOS"", 79962], [""Acid vasc cerebr NE como hemorrag isquemico"", ""CLINICOS"", 74675], [""Doenc pulmonar obstrutiva cronica NE"", ""CLINICOS"", 71685], [""Insuf cardiaca NE"", ""CLINICOS"", 63014], [""Insuf cardiaca congestiva"", ""CLINICOS"", 56455]]","[[""CLINICOS"", ""Pneumonia NE"", 79962], [""CLINICOS"", ""Acid vasc cerebr NE como hemorrag isquemico"", 74675], [""CLINICOS"", ""Doenc pulmonar obstrutiva cronica NE"", 71685], [""CLINICOS"", ""Insuf cardiaca NE"", 63014], [""CLINICOS"", ""Insuf cardiaca congestiva"", 56455]]","{""gt_size"": 5, ""pred_size"": 5, ""normalized_match"": true, ""projected_match"": true, ""bidirectional_match"": true, ""gt_col_count"": 3, ""pred_col_count"": 3, ""matching_column_indices"": {""gt_cols"": [0, 2], ""pred_cols"": [1, 2]}}",,"{""disable_semantic_contract_validation"": true}",16881,797,17678,0.00254
V11,no_semantic_contract_validator,GT093,hard,Em qual ano ocorreu o maior número de mortes em cada estado (MA e RS)?,"SELECT estado, ano, total_mortes FROM (SELECT mu.estado, EXTRACT(YEAR FROM i.""DT_INTER"") AS ano, COUNT(*) AS total_mortes, ROW_NUMBER() OVER (PARTITION BY mu.estado ORDER BY COUNT(*) DESC) AS rn FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.codigo_6d WHERE i.""MORTE"" = true AND mu.estado IN ('MA', 'RS') AND i.""DT_INTER"" IS NOT NULL GROUP BY mu.estado, ano) sub WHERE rn = 1 ORDER BY estado;","SELECT sub.""estado"", sub.ano, sub.total_mortes FROM ( SELECT mu.""estado"", EXTRACT(YEAR FROM i.""DT_INTER"") AS ano, COUNT(*) AS total_mortes, ROW_NUMBER() OVER (PARTITION BY mu.""estado"" ORDER BY COUNT(*) DESC) AS rn FROM internacoes i JOIN municipios mu ON i.""MUNIC_RES"" = mu.""codigo_6d"" WHERE i.""MORTE"" = true AND mu.""estado"" IN ('MA', 'RS') GROUP BY mu.""estado"", ano ) sub WHERE sub.rn = 1 ORDER BY sub.""estado"";",True,14.0,,ablation_20260510T045032_20b0adf9_V11_GT093,results,2,2,"[[""MA"", 2021, 17311], [""RS"", 2021, 56227]]","[[""MA"", 2021, 17311], [""RS"", 2021, 56227]]","{""gt_size"": 2, ""pred_size"": 2, ""normalized_match"": true}",,"{""disable_semantic_contract_validation"": true}",18964,1022,19986,0.002901
V11,no_semantic_contract_validator,GT094,easy,Quantas nacionalidades estão cadastradas?,SELECT COUNT(*) AS total_nacionalidades FROM nacionalidade;,"SELECT COUNT(DISTINCT ""NACIONAL"") AS total FROM nacionalidade;",True,5.77,,ablation_20260510T045032_20b0adf9_V11_GT094,results,1,1,[[333]],[[333]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_semantic_contract_validation"": true}",8304,242,8546,0.001055
V11,no_semantic_contract_validator,GT095,easy,Quantas categorias de raça/cor estão cadastradas?,SELECT COUNT(*) AS total_categorias FROM raca_cor;,SELECT COUNT(*) FROM raca_cor;,True,4.99,,ablation_20260510T045032_20b0adf9_V11_GT095,results,1,1,[[7]],[[7]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_semantic_contract_validation"": true}",8711,280,8991,0.000985
V11,no_semantic_contract_validator,GT096,easy,Quantos tipos de vínculo previdenciário existem?,SELECT COUNT(*) AS total_vinculos FROM vincprev;,SELECT COUNT(*) FROM vincprev;,True,6.04,,ablation_20260510T045032_20b0adf9_V11_GT096,results,1,1,[[7]],[[7]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_semantic_contract_validation"": true}",8709,275,8984,0.001135
V11,no_semantic_contract_validator,GT097,easy,Quantos níveis de instrução estão cadastrados?,SELECT COUNT(*) AS total_niveis FROM instrucao;,"SELECT COUNT(DISTINCT ""INSTRU"") FROM instrucao;",True,5.54,,ablation_20260510T045032_20b0adf9_V11_GT097,results,1,1,[[12]],[[12]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_semantic_contract_validation"": true}",8573,238,8811,0.001093
V11,no_semantic_contract_validator,GT098,easy,Quantos municípios estão cadastrados no total?,SELECT COUNT(*) AS total_municipios FROM municipios;,"SELECT ""nome"", COUNT(*) AS municipio_catalog_count FROM municipios GROUP BY ""nome"";",False,9.25,,ablation_20260510T045032_20b0adf9_V11_GT098,results,1,5300,[[5571]],"[[""Abaiara"", 1], [""Afonso ClÃ¡udio"", 1], [""Ãguas Vermelhas"", 1], [""Almadina"", 1], [""Almino Afonso"", 1]]","{""size_mismatch"": true, ""gt_size"": 1, ""pred_size"": 5300, ""size_difference"": 5299}",,"{""disable_semantic_contract_validation"": true}",10711,346,11057,0.001344
V11,no_semantic_contract_validator,GT099,easy,Qual o total gasto em internações de UTI?,"SELECT SUM(""VAL_UTI"") AS total_gasto_uti FROM internacoes WHERE ""VAL_UTI"" > 0;","SELECT SUM(""VAL_UTI"") AS total_gasto_uti FROM internacoes WHERE ""VAL_UTI"" > 0;",True,7.08,,ablation_20260510T045032_20b0adf9_V11_GT099,results,1,1,[[9360106255.760294]],[[9360106255.759575]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_semantic_contract_validation"": true}",13942,334,14276,0.001418
V11,no_semantic_contract_validator,GT100,easy,Qual o maior valor de serviço profissional registrado em uma internação?,"SELECT MAX(""VAL_SP"") AS maior_val_sp FROM internacoes WHERE ""VAL_SP"" IS NOT NULL;","SELECT MAX(""VAL_SP"") AS maior_valor_servico_profissional FROM internacoes WHERE ""MORTE"" = true;",False,9.51,,ablation_20260510T045032_20b0adf9_V11_GT100,results,0,0,[],[],{},,"{""disable_semantic_contract_validation"": true}",16580,429,17009,0.001871
V11,no_semantic_contract_validator,GT101,easy,Qual a maior permanência hospitalar registrada?,"SELECT MAX(""DIAS_PERM"") AS max_dias FROM internacoes;","SELECT ""DIAS_PERM"" AS maior_permanencia FROM internacoes ORDER BY ""DIAS_PERM"" DESC LIMIT 1;",True,8.5,,ablation_20260510T045032_20b0adf9_V11_GT101,results,1,1,[[363]],[[363]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_semantic_contract_validation"": true}",15616,380,15996,0.001697
V11,no_semantic_contract_validator,GT102,easy,Quantos municípios estão no estado do Maranhão?,SELECT COUNT(*) AS municipios_ma FROM municipios WHERE estado = 'MA';,"SELECT ""estado"", COUNT(""nome"") AS total_municipios FROM municipios WHERE ""estado"" = 'MA' GROUP BY ""estado"", ""nome"";",False,10.02,,ablation_20260510T045032_20b0adf9_V11_GT102,results,1,217,[[217]],"[[""MA"", 1], [""MA"", 1], [""MA"", 1], [""MA"", 1], [""MA"", 1]]","{""size_mismatch"": true, ""gt_size"": 1, ""pred_size"": 217, ""size_difference"": 216}",,"{""disable_semantic_contract_validation"": true}",11506,468,11974,0.001517
V11,no_semantic_contract_validator,GT103,easy,Quantos estados distintos estão cobertos pelo banco de dados?,SELECT COUNT(DISTINCT estado) AS total_estados FROM municipios;,"SELECT ""estado"", COUNT(DISTINCT ""estado"") FROM municipios GROUP BY ""estado"";",False,7.57,,ablation_20260510T045032_20b0adf9_V11_GT103,results,1,28,[[28]],"[[""BA"", 1], [""PB"", 1], [""ES"", 1], [""PA"", 1], [""DF"", 1]]","{""size_mismatch"": true, ""gt_size"": 1, ""pred_size"": 28, ""size_difference"": 27}",,"{""disable_semantic_contract_validation"": true}",10211,322,10533,0.001235
V11,no_semantic_contract_validator,GT104,easy,Quantas internações tiveram cobrança de serviço hospitalar?,"SELECT COUNT(*) AS total_com_sh FROM internacoes WHERE ""VAL_SH"" > 0;","SELECT COUNT(*) AS total FROM internacoes WHERE ""VAL_SH"" > 0;",True,6.64,,ablation_20260510T045032_20b0adf9_V11_GT104,results,1,1,[[18381977]],[[18381977]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_semantic_contract_validation"": true}",14130,305,14435,0.001429
V11,no_semantic_contract_validator,GT105,medium,Quantas internações ocorreram em fins de semana (sábado e domingo)?,"SELECT COUNT(*) AS internacoes_fds FROM internacoes WHERE EXTRACT(DOW FROM ""DT_INTER"") IN (0, 6) AND ""DT_INTER"" IS NOT NULL;","SELECT COUNT(*) AS total_internacoes FROM internacoes WHERE EXTRACT(DOW FROM ""DT_INTER"") IN (0, 6);",True,6.62,,ablation_20260510T045032_20b0adf9_V11_GT105,results,1,1,[[3646287]],[[3646287]],"{""gt_size"": 1, ""pred_size"": 1, ""normalized_match"": true}",,"{""disable_semantic_contract_validation"": true}",14190,385,14575,0.001486
